#################################################################################
#
# This file is used for mapping newbase identifiers to FMI identifiers. Notice
# that this file is created for special purposes. It assumes that each Newbase
# parameter name have exactly same FMI parameter name. This means that we can
# do mappings without any unit conversions.
#
# Add the name of this file into the "grid-files.conf" file so that the programs 
# can find it.
#
# FIELDS:
# 1) FmiParameterId/FmiParameterName
# 2) NewbaseParameterId/NewbaseParameterName
# 3) ConversionFunction
# 4) ReverseConversionFunction
#
#################################################################################

surface_snow_area_fraction;surface_snow_area_fraction;;;
surface_snow_binary_mask;surface_snow_binary_mask;;;
surface_snow_melt_amount;surface_snow_melt_amount;;;
surface_snow_melt_and_sublimation_heat_flux;surface_snow_melt_and_sublimation_heat_flux;;;
surface_snow_melt_flux;surface_snow_melt_flux;;;
surface_snow_melt_heat_flux;surface_snow_melt_heat_flux;;;
surface_snow_sublimation_amount;surface_snow_sublimation_amount;;;
surface_snow_sublimation_heat_flux;surface_snow_sublimation_heat_flux;;;
surface_snow_thickness;surface_snow_thickness;;;
surface_specific_humidity;surface_specific_humidity;;;
surface_temperature;surface_temperature;;;
surface_temperature_anomaly;surface_temperature_anomaly;;;
surface_upward_carbon_mass_flux_due_to_plant_respiration_for_biomass_growth;surface_upward_carbon_mass_flux_due_to_plant_respiration_for_biomass_growth;;;
surface_upward_carbon_mass_flux_due_to_plant_respiration_for_biomass_maintenance;surface_upward_carbon_mass_flux_due_to_plant_respiration_for_biomass_maintenance;;;
surface_upward_heat_flux_due_to_anthropogenic_energy_consumption;surface_upward_heat_flux_due_to_anthropogenic_energy_consumption;;;
surface_upward_heat_flux_in_air;surface_upward_heat_flux_in_air;;;
surface_upward_latent_heat_flux;surface_upward_latent_heat_flux;;;
surface_upward_mass_flux_of_ammonia;surface_upward_mass_flux_of_ammonia;;;
surface_upward_mass_flux_of_carbon_dioxide_expressed_as_carbon_due_to_anthropogenic_land_use_or_land_cover_change;surface_upward_mass_flux_of_carbon_dioxide_expressed_as_carbon_due_to_anthropogenic_land_use_or_land_cover_change;;;
surface_upward_mass_flux_of_carbon_dioxide_expressed_as_carbon_due_to_emission_from_crop_harvesting;surface_upward_mass_flux_of_carbon_dioxide_expressed_as_carbon_due_to_emission_from_crop_harvesting;;;
surface_upward_mass_flux_of_carbon_dioxide_expressed_as_carbon_due_to_emission_from_fires_excluding_anthropogenic_land_use_change;surface_upward_mass_flux_of_carbon_dioxide_expressed_as_carbon_due_to_emission_from_fires_excluding_anthropogenic_land_use_change;;;
surface_upward_mass_flux_of_carbon_dioxide_expressed_as_carbon_due_to_emission_from_grazing;surface_upward_mass_flux_of_carbon_dioxide_expressed_as_carbon_due_to_emission_from_grazing;;;
surface_upward_mass_flux_of_carbon_dioxide_expressed_as_carbon_due_to_emission_from_natural_sources;surface_upward_mass_flux_of_carbon_dioxide_expressed_as_carbon_due_to_emission_from_natural_sources;;;
surface_upward_mole_flux_of_carbon_dioxide;surface_upward_mole_flux_of_carbon_dioxide;;;
surface_upward_mole_flux_of_dimethyl_sulfide;surface_upward_mole_flux_of_dimethyl_sulfide;;;
surface_upward_sensible_heat_flux;surface_upward_sensible_heat_flux;;;
surface_upward_water_flux;surface_upward_water_flux;;;
surface_upward_water_vapor_flux_in_air;surface_upward_water_vapor_flux_in_air;;;
surface_upwelling_longwave_flux_in_air;surface_upwelling_longwave_flux_in_air;;;
surface_upwelling_longwave_flux_in_air_assuming_clear_sky;surface_upwelling_longwave_flux_in_air_assuming_clear_sky;;;
surface_upwelling_photosynthetic_photon_flux_in_air;surface_upwelling_photosynthetic_photon_flux_in_air;;;
surface_upwelling_radiance_in_air;surface_upwelling_radiance_in_air;;;
surface_upwelling_radiance_in_air_emerging_from_sea_water;surface_upwelling_radiance_in_air_emerging_from_sea_water;;;
surface_upwelling_radiance_in_air_reflected_by_sea_water;surface_upwelling_radiance_in_air_reflected_by_sea_water;;;
surface_upwelling_radiance_in_sea_water;surface_upwelling_radiance_in_sea_water;;;
surface_upwelling_radiance_per_unit_wavelength_in_air;surface_upwelling_radiance_per_unit_wavelength_in_air;;;
surface_upwelling_radiance_per_unit_wavelength_in_air_emerging_from_sea_water;surface_upwelling_radiance_per_unit_wavelength_in_air_emerging_from_sea_water;;;
surface_upwelling_radiance_per_unit_wavelength_in_air_reflected_by_sea_water;surface_upwelling_radiance_per_unit_wavelength_in_air_reflected_by_sea_water;;;
surface_upwelling_radiance_per_unit_wavelength_in_sea_water;surface_upwelling_radiance_per_unit_wavelength_in_sea_water;;;
surface_upwelling_radiative_flux_per_unit_wavelength_in_air;surface_upwelling_radiative_flux_per_unit_wavelength_in_air;;;
surface_upwelling_radiative_flux_per_unit_wavelength_in_sea_water;surface_upwelling_radiative_flux_per_unit_wavelength_in_sea_water;;;
surface_upwelling_shortwave_flux_in_air;surface_upwelling_shortwave_flux_in_air;;;
surface_upwelling_shortwave_flux_in_air_assuming_clear_sky;surface_upwelling_shortwave_flux_in_air_assuming_clear_sky;;;
surface_water_amount;surface_water_amount;;;
temperature_at_base_of_ice_sheet_model;temperature_at_base_of_ice_sheet_model;;;
temperature_at_top_of_ice_sheet_model;temperature_at_top_of_ice_sheet_model;;;
temperature_difference_between_ambient_air_and_air_lifted_adiabatically;temperature_difference_between_ambient_air_and_air_lifted_adiabatically;;;
temperature_difference_between_ambient_air_and_air_lifted_adiabatically_from_the_surface;temperature_difference_between_ambient_air_and_air_lifted_adiabatically_from_the_surface;;;
temperature_flux_due_to_evaporation_expressed_as_heat_flux_out_of_sea_water;temperature_flux_due_to_evaporation_expressed_as_heat_flux_out_of_sea_water;;;
temperature_flux_due_to_rainfall_expressed_as_heat_flux_into_sea_water;temperature_flux_due_to_rainfall_expressed_as_heat_flux_into_sea_water;;;
temperature_flux_due_to_runoff_expressed_as_heat_flux_into_sea_water;temperature_flux_due_to_runoff_expressed_as_heat_flux_into_sea_water;;;
temperature_in_surface_snow;temperature_in_surface_snow;;;
temperature_of_sensor_for_oxygen_in_sea_water;temperature_of_sensor_for_oxygen_in_sea_water;;;
tendency_of_air_density;tendency_of_air_density;;;
tendency_of_air_pressure;tendency_of_air_pressure;;;
tendency_of_air_temperature;tendency_of_air_temperature;;;
tendency_of_air_temperature_due_to_advection;tendency_of_air_temperature_due_to_advection;;;
tendency_of_air_temperature_due_to_convection;tendency_of_air_temperature_due_to_convection;;;
tendency_of_air_temperature_due_to_diabatic_processes;tendency_of_air_temperature_due_to_diabatic_processes;;;
tendency_of_air_temperature_due_to_diffusion;tendency_of_air_temperature_due_to_diffusion;;;
tendency_of_air_temperature_due_to_dry_convection;tendency_of_air_temperature_due_to_dry_convection;;;
tendency_of_air_temperature_due_to_longwave_heating;tendency_of_air_temperature_due_to_longwave_heating;;;
tendency_of_air_temperature_due_to_longwave_heating_assuming_clear_sky;tendency_of_air_temperature_due_to_longwave_heating_assuming_clear_sky;;;
tendency_of_air_temperature_due_to_model_physics;tendency_of_air_temperature_due_to_model_physics;;;
tendency_of_air_temperature_due_to_moist_convection;tendency_of_air_temperature_due_to_moist_convection;;;
tendency_of_air_temperature_due_to_radiative_heating;tendency_of_air_temperature_due_to_radiative_heating;;;
tendency_of_air_temperature_due_to_shortwave_heating;tendency_of_air_temperature_due_to_shortwave_heating;;;
tendency_of_air_temperature_due_to_shortwave_heating_assuming_clear_sky;tendency_of_air_temperature_due_to_shortwave_heating_assuming_clear_sky;;;
tendency_of_air_temperature_due_to_stratiform_cloud_and_precipitation_and_boundary_layer_mixing;tendency_of_air_temperature_due_to_stratiform_cloud_and_precipitation_and_boundary_layer_mixing;;;
tendency_of_air_temperature_due_to_stratiform_precipitation;tendency_of_air_temperature_due_to_stratiform_precipitation;;;
tendency_of_air_temperature_due_to_turbulence;tendency_of_air_temperature_due_to_turbulence;;;
tendency_of_atmosphere_dry_energy_content;tendency_of_atmosphere_dry_energy_content;;;
tendency_of_atmosphere_enthalpy_content_due_to_advection;tendency_of_atmosphere_enthalpy_content_due_to_advection;;;
tendency_of_atmosphere_kinetic_energy_content_due_to_advection;tendency_of_atmosphere_kinetic_energy_content_due_to_advection;;;
tendency_of_atmosphere_mass_content_of_acetaldehyde_due_to_dry_deposition;tendency_of_atmosphere_mass_content_of_acetaldehyde_due_to_dry_deposition;;;
tendency_of_atmosphere_mass_content_of_acetaldehyde_due_to_emission;tendency_of_atmosphere_mass_content_of_acetaldehyde_due_to_emission;;;
tendency_of_atmosphere_mass_content_of_acetaldehyde_due_to_wet_deposition;tendency_of_atmosphere_mass_content_of_acetaldehyde_due_to_wet_deposition;;;
tendency_of_atmosphere_mass_content_of_acetic_acid_due_to_dry_deposition;tendency_of_atmosphere_mass_content_of_acetic_acid_due_to_dry_deposition;;;
tendency_of_atmosphere_mass_content_of_acetic_acid_due_to_wet_deposition;tendency_of_atmosphere_mass_content_of_acetic_acid_due_to_wet_deposition;;;
tendency_of_atmosphere_mass_content_of_acetone_due_to_emission;tendency_of_atmosphere_mass_content_of_acetone_due_to_emission;;;
tendency_of_atmosphere_mass_content_of_aceto_nitrile_due_to_dry_deposition;tendency_of_atmosphere_mass_content_of_aceto_nitrile_due_to_dry_deposition;;;
tendency_of_atmosphere_mass_content_of_alcohols_due_to_emission_from_agricultural_production;tendency_of_atmosphere_mass_content_of_alcohols_due_to_emission_from_agricultural_production;;;
tendency_of_atmosphere_mass_content_of_alcohols_due_to_emission_from_agricultural_waste_burning;tendency_of_atmosphere_mass_content_of_alcohols_due_to_emission_from_agricultural_waste_burning;;;
tendency_of_atmosphere_mass_content_of_alcohols_due_to_emission_from_energy_production_and_distribution;tendency_of_atmosphere_mass_content_of_alcohols_due_to_emission_from_energy_production_and_distribution;;;
tendency_of_atmosphere_mass_content_of_alcohols_due_to_emission_from_forest_fires;tendency_of_atmosphere_mass_content_of_alcohols_due_to_emission_from_forest_fires;;;
tendency_of_atmosphere_mass_content_of_alcohols_due_to_emission_from_industrial_processes_and_combustion;tendency_of_atmosphere_mass_content_of_alcohols_due_to_emission_from_industrial_processes_and_combustion;;;
tendency_of_atmosphere_mass_content_of_alcohols_due_to_emission_from_residential_and_commercial_combustion;tendency_of_atmosphere_mass_content_of_alcohols_due_to_emission_from_residential_and_commercial_combustion;;;
tendency_of_atmosphere_mass_content_of_alcohols_due_to_emission_from_savanna_and_grassland_fires;tendency_of_atmosphere_mass_content_of_alcohols_due_to_emission_from_savanna_and_grassland_fires;;;
tendency_of_atmosphere_mass_content_of_alcohols_due_to_emission_from_solvent_production_and_use;tendency_of_atmosphere_mass_content_of_alcohols_due_to_emission_from_solvent_production_and_use;;;
tendency_of_atmosphere_mass_content_of_alcohols_due_to_emission_from_waste_treatment_and_disposal;tendency_of_atmosphere_mass_content_of_alcohols_due_to_emission_from_waste_treatment_and_disposal;;;
tendency_of_atmosphere_mass_content_of_aldehydes_due_to_dry_deposition;tendency_of_atmosphere_mass_content_of_aldehydes_due_to_dry_deposition;;;
tendency_of_atmosphere_mass_content_of_aldehydes_due_to_wet_deposition;tendency_of_atmosphere_mass_content_of_aldehydes_due_to_wet_deposition;;;
tendency_of_atmosphere_mass_content_of_alkanes_due_to_emission;tendency_of_atmosphere_mass_content_of_alkanes_due_to_emission;;;
tendency_of_atmosphere_mass_content_of_alkenes_due_to_emission;tendency_of_atmosphere_mass_content_of_alkenes_due_to_emission;;;
tendency_of_atmosphere_mass_content_of_alpha_hexachlorocyclohexane_due_to_dry_deposition;tendency_of_atmosphere_mass_content_of_alpha_hexachlorocyclohexane_due_to_dry_deposition;;;
tendency_of_atmosphere_mass_content_of_alpha_hexachlorocyclohexane_due_to_emission;tendency_of_atmosphere_mass_content_of_alpha_hexachlorocyclohexane_due_to_emission;;;
tendency_of_atmosphere_mass_content_of_alpha_hexachlorocyclohexane_due_to_re_emission;tendency_of_atmosphere_mass_content_of_alpha_hexachlorocyclohexane_due_to_re_emission;;;
tendency_of_atmosphere_mass_content_of_alpha_hexachlorocyclohexane_due_to_wet_deposition;tendency_of_atmosphere_mass_content_of_alpha_hexachlorocyclohexane_due_to_wet_deposition;;;
tendency_of_atmosphere_mass_content_of_alpha_pinene_due_to_emission;tendency_of_atmosphere_mass_content_of_alpha_pinene_due_to_emission;;;
tendency_of_atmosphere_mass_content_of_ammonia_due_to_dry_deposition;tendency_of_atmosphere_mass_content_of_ammonia_due_to_dry_deposition;;;
tendency_of_atmosphere_mass_content_of_ammonia_due_to_emission;tendency_of_atmosphere_mass_content_of_ammonia_due_to_emission;;;
tendency_of_atmosphere_mass_content_of_ammonia_due_to_emission_from_agricultural_production;tendency_of_atmosphere_mass_content_of_ammonia_due_to_emission_from_agricultural_production;;;
tendency_of_atmosphere_mass_content_of_ammonia_due_to_emission_from_agricultural_waste_burning;tendency_of_atmosphere_mass_content_of_ammonia_due_to_emission_from_agricultural_waste_burning;;;
tendency_of_atmosphere_mass_content_of_ammonia_due_to_emission_from_energy_production_and_distribution;tendency_of_atmosphere_mass_content_of_ammonia_due_to_emission_from_energy_production_and_distribution;;;
tendency_of_atmosphere_mass_content_of_ammonia_due_to_emission_from_forest_fires;tendency_of_atmosphere_mass_content_of_ammonia_due_to_emission_from_forest_fires;;;
tendency_of_atmosphere_mass_content_of_ammonia_due_to_emission_from_industrial_processes_and_combustion;tendency_of_atmosphere_mass_content_of_ammonia_due_to_emission_from_industrial_processes_and_combustion;;;
tendency_of_atmosphere_mass_content_of_ammonia_due_to_emission_from_land_transport;tendency_of_atmosphere_mass_content_of_ammonia_due_to_emission_from_land_transport;;;
tendency_of_atmosphere_mass_content_of_ammonia_due_to_emission_from_residential_and_commercial_combustion;tendency_of_atmosphere_mass_content_of_ammonia_due_to_emission_from_residential_and_commercial_combustion;;;
tendency_of_atmosphere_mass_content_of_ammonia_due_to_emission_from_savanna_and_grassland_fires;tendency_of_atmosphere_mass_content_of_ammonia_due_to_emission_from_savanna_and_grassland_fires;;;
tendency_of_atmosphere_mass_content_of_ammonia_due_to_wet_deposition;tendency_of_atmosphere_mass_content_of_ammonia_due_to_wet_deposition;;;
tendency_of_atmosphere_mass_content_of_ammonium_dry_aerosol_particles_due_to_dry_deposition;tendency_of_atmosphere_mass_content_of_ammonium_dry_aerosol_particles_due_to_dry_deposition;;;
tendency_of_atmosphere_mass_content_of_ammonium_dry_aerosol_particles_due_to_wet_deposition;tendency_of_atmosphere_mass_content_of_ammonium_dry_aerosol_particles_due_to_wet_deposition;;;
tendency_of_atmosphere_mass_content_of_aromatic_compounds_due_to_emission;tendency_of_atmosphere_mass_content_of_aromatic_compounds_due_to_emission;;;
tendency_of_atmosphere_mass_content_of_benzene_due_to_emission;tendency_of_atmosphere_mass_content_of_benzene_due_to_emission;;;
tendency_of_atmosphere_mass_content_of_benzene_due_to_emission_from_agricultural_production;tendency_of_atmosphere_mass_content_of_benzene_due_to_emission_from_agricultural_production;;;
tendency_of_atmosphere_mass_content_of_benzene_due_to_emission_from_agricultural_waste_burning;tendency_of_atmosphere_mass_content_of_benzene_due_to_emission_from_agricultural_waste_burning;;;
tendency_of_atmosphere_mass_content_of_benzene_due_to_emission_from_energy_production_and_distribution;tendency_of_atmosphere_mass_content_of_benzene_due_to_emission_from_energy_production_and_distribution;;;
tendency_of_atmosphere_mass_content_of_benzene_due_to_emission_from_forest_fires;tendency_of_atmosphere_mass_content_of_benzene_due_to_emission_from_forest_fires;;;
tendency_of_atmosphere_mass_content_of_benzene_due_to_emission_from_industrial_processes_and_combustion;tendency_of_atmosphere_mass_content_of_benzene_due_to_emission_from_industrial_processes_and_combustion;;;
tendency_of_atmosphere_mass_content_of_benzene_due_to_emission_from_land_transport;tendency_of_atmosphere_mass_content_of_benzene_due_to_emission_from_land_transport;;;
tendency_of_atmosphere_mass_content_of_benzene_due_to_emission_from_residential_and_commercial_combustion;tendency_of_atmosphere_mass_content_of_benzene_due_to_emission_from_residential_and_commercial_combustion;;;
tendency_of_atmosphere_mass_content_of_benzene_due_to_emission_from_savanna_and_grassland_fires;tendency_of_atmosphere_mass_content_of_benzene_due_to_emission_from_savanna_and_grassland_fires;;;
tendency_of_atmosphere_mass_content_of_benzene_due_to_emission_from_waste_treatment_and_disposal;tendency_of_atmosphere_mass_content_of_benzene_due_to_emission_from_waste_treatment_and_disposal;;;
tendency_of_atmosphere_mass_content_of_beta_pinene_due_to_emission;tendency_of_atmosphere_mass_content_of_beta_pinene_due_to_emission;;;
tendency_of_atmosphere_mass_content_of_biogenic_nmvoc_expressed_as_carbon_due_to_emission;tendency_of_atmosphere_mass_content_of_biogenic_nmvoc_expressed_as_carbon_due_to_emission;;;
tendency_of_atmosphere_mass_content_of_butane_due_to_emission;tendency_of_atmosphere_mass_content_of_butane_due_to_emission;;;
tendency_of_atmosphere_mass_content_of_butane_due_to_emission_from_agricultural_production;tendency_of_atmosphere_mass_content_of_butane_due_to_emission_from_agricultural_production;;;
tendency_of_atmosphere_mass_content_of_butane_due_to_emission_from_agricultural_waste_burning;tendency_of_atmosphere_mass_content_of_butane_due_to_emission_from_agricultural_waste_burning;;;
tendency_of_atmosphere_mass_content_of_butane_due_to_emission_from_energy_production_and_distribution;tendency_of_atmosphere_mass_content_of_butane_due_to_emission_from_energy_production_and_distribution;;;
tendency_of_atmosphere_mass_content_of_butane_due_to_emission_from_forest_fires;tendency_of_atmosphere_mass_content_of_butane_due_to_emission_from_forest_fires;;;
tendency_of_atmosphere_mass_content_of_butane_due_to_emission_from_industrial_processes_and_combustion;tendency_of_atmosphere_mass_content_of_butane_due_to_emission_from_industrial_processes_and_combustion;;;
tendency_of_atmosphere_mass_content_of_butane_due_to_emission_from_land_transport;tendency_of_atmosphere_mass_content_of_butane_due_to_emission_from_land_transport;;;
tendency_of_atmosphere_mass_content_of_butane_due_to_emission_from_maritime_transport;tendency_of_atmosphere_mass_content_of_butane_due_to_emission_from_maritime_transport;;;
tendency_of_atmosphere_mass_content_of_butane_due_to_emission_from_residential_and_commercial_combustion;tendency_of_atmosphere_mass_content_of_butane_due_to_emission_from_residential_and_commercial_combustion;;;
tendency_of_atmosphere_mass_content_of_butane_due_to_emission_from_savanna_and_grassland_fires;tendency_of_atmosphere_mass_content_of_butane_due_to_emission_from_savanna_and_grassland_fires;;;
tendency_of_atmosphere_mass_content_of_butane_due_to_emission_from_waste_treatment_and_disposal;tendency_of_atmosphere_mass_content_of_butane_due_to_emission_from_waste_treatment_and_disposal;;;
tendency_of_atmosphere_mass_content_of_carbon_dioxide_due_to_emission;tendency_of_atmosphere_mass_content_of_carbon_dioxide_due_to_emission;;;
tendency_of_atmosphere_mass_content_of_carbon_dioxide_expressed_as_carbon_due_to_anthropogenic_emission;tendency_of_atmosphere_mass_content_of_carbon_dioxide_expressed_as_carbon_due_to_anthropogenic_emission;;;
tendency_of_atmosphere_mass_content_of_carbon_dioxide_expressed_as_carbon_due_to_emission_from_forestry_and_agricultural_products;tendency_of_atmosphere_mass_content_of_carbon_dioxide_expressed_as_carbon_due_to_emission_from_forestry_and_agricultural_products;;;
tendency_of_atmosphere_mass_content_of_carbon_dioxide_expressed_as_carbon_due_to_emission_from_fossil_fuel_combustion;tendency_of_atmosphere_mass_content_of_carbon_dioxide_expressed_as_carbon_due_to_emission_from_fossil_fuel_combustion;;;
tendency_of_atmosphere_mass_content_of_carbon_monoxide_due_to_dry_deposition;tendency_of_atmosphere_mass_content_of_carbon_monoxide_due_to_dry_deposition;;;
tendency_of_atmosphere_mass_content_of_carbon_monoxide_due_to_emission;tendency_of_atmosphere_mass_content_of_carbon_monoxide_due_to_emission;;;
tendency_of_atmosphere_mass_content_of_carbon_monoxide_due_to_emission_from_agricultural_production;tendency_of_atmosphere_mass_content_of_carbon_monoxide_due_to_emission_from_agricultural_production;;;
tendency_of_atmosphere_mass_content_of_carbon_monoxide_due_to_emission_from_agricultural_waste_burning;tendency_of_atmosphere_mass_content_of_carbon_monoxide_due_to_emission_from_agricultural_waste_burning;;;
tendency_of_atmosphere_mass_content_of_carbon_monoxide_due_to_emission_from_energy_production_and_distribution;tendency_of_atmosphere_mass_content_of_carbon_monoxide_due_to_emission_from_energy_production_and_distribution;;;
tendency_of_atmosphere_mass_content_of_carbon_monoxide_due_to_emission_from_forest_fires;tendency_of_atmosphere_mass_content_of_carbon_monoxide_due_to_emission_from_forest_fires;;;
tendency_of_atmosphere_mass_content_of_carbon_monoxide_due_to_emission_from_industrial_processes_and_combustion;tendency_of_atmosphere_mass_content_of_carbon_monoxide_due_to_emission_from_industrial_processes_and_combustion;;;
tendency_of_atmosphere_mass_content_of_carbon_monoxide_due_to_emission_from_land_transport;tendency_of_atmosphere_mass_content_of_carbon_monoxide_due_to_emission_from_land_transport;;;
tendency_of_atmosphere_mass_content_of_carbon_monoxide_due_to_emission_from_maritime_transport;tendency_of_atmosphere_mass_content_of_carbon_monoxide_due_to_emission_from_maritime_transport;;;
tendency_of_atmosphere_mass_content_of_carbon_monoxide_due_to_emission_from_residential_and_commercial_combustion;tendency_of_atmosphere_mass_content_of_carbon_monoxide_due_to_emission_from_residential_and_commercial_combustion;;;
tendency_of_atmosphere_mass_content_of_carbon_monoxide_due_to_emission_from_savanna_and_grassland_fires;tendency_of_atmosphere_mass_content_of_carbon_monoxide_due_to_emission_from_savanna_and_grassland_fires;;;
tendency_of_atmosphere_mass_content_of_carbon_monoxide_due_to_emission_from_solvent_production_and_use;tendency_of_atmosphere_mass_content_of_carbon_monoxide_due_to_emission_from_solvent_production_and_use;;;
tendency_of_atmosphere_mass_content_of_carbon_monoxide_due_to_emission_from_waste_treatment_and_disposal;tendency_of_atmosphere_mass_content_of_carbon_monoxide_due_to_emission_from_waste_treatment_and_disposal;;;
tendency_of_atmosphere_mass_content_of_carbon_tetrachloride_due_to_emission;tendency_of_atmosphere_mass_content_of_carbon_tetrachloride_due_to_emission;;;
tendency_of_atmosphere_mass_content_of_cfc113a_due_to_emission;tendency_of_atmosphere_mass_content_of_cfc113a_due_to_emission;;;
tendency_of_atmosphere_mass_content_of_cfc113_due_to_emission;tendency_of_atmosphere_mass_content_of_cfc113_due_to_emission;;;
tendency_of_atmosphere_mass_content_of_cfc114_due_to_emission;tendency_of_atmosphere_mass_content_of_cfc114_due_to_emission;;;
tendency_of_atmosphere_mass_content_of_cfc115_due_to_emission;tendency_of_atmosphere_mass_content_of_cfc115_due_to_emission;;;
tendency_of_atmosphere_mass_content_of_cfc11_due_to_emission;tendency_of_atmosphere_mass_content_of_cfc11_due_to_emission;;;
tendency_of_atmosphere_mass_content_of_cfc12_due_to_emission;tendency_of_atmosphere_mass_content_of_cfc12_due_to_emission;;;
tendency_of_atmosphere_mass_content_of_chlorinated_hydrocarbons_due_to_emission_from_forest_fires;tendency_of_atmosphere_mass_content_of_chlorinated_hydrocarbons_due_to_emission_from_forest_fires;;;
tendency_of_atmosphere_mass_content_of_chlorinated_hydrocarbons_due_to_emission_from_land_transport;tendency_of_atmosphere_mass_content_of_chlorinated_hydrocarbons_due_to_emission_from_land_transport;;;
tendency_of_atmosphere_mass_content_of_chlorinated_hydrocarbons_due_to_emission_from_savanna_and_grassland_fires;tendency_of_atmosphere_mass_content_of_chlorinated_hydrocarbons_due_to_emission_from_savanna_and_grassland_fires;;;
tendency_of_atmosphere_mass_content_of_chlorinated_hydrocarbons_due_to_emission_from_solvent_production_and_use;tendency_of_atmosphere_mass_content_of_chlorinated_hydrocarbons_due_to_emission_from_solvent_production_and_use;;;
tendency_of_atmosphere_mass_content_of_chlorinated_hydrocarbons_due_to_emission_from_waste_treatment_and_disposal;tendency_of_atmosphere_mass_content_of_chlorinated_hydrocarbons_due_to_emission_from_waste_treatment_and_disposal;;;
tendency_of_atmosphere_mass_content_of_dimethyl_sulfide_due_to_dry_deposition;tendency_of_atmosphere_mass_content_of_dimethyl_sulfide_due_to_dry_deposition;;;
tendency_of_atmosphere_mass_content_of_dimethyl_sulfide_due_to_emission;tendency_of_atmosphere_mass_content_of_dimethyl_sulfide_due_to_emission;;;
tendency_of_atmosphere_mass_content_of_dimethyl_sulfide_due_to_emission_from_forest_fires;tendency_of_atmosphere_mass_content_of_dimethyl_sulfide_due_to_emission_from_forest_fires;;;
tendency_of_atmosphere_mass_content_of_dimethyl_sulfide_due_to_emission_from_savanna_and_grassland_fires;tendency_of_atmosphere_mass_content_of_dimethyl_sulfide_due_to_emission_from_savanna_and_grassland_fires;;;
tendency_of_atmosphere_mass_content_of_dimethyl_sulfide_due_to_wet_deposition;tendency_of_atmosphere_mass_content_of_dimethyl_sulfide_due_to_wet_deposition;;;
tendency_of_atmosphere_mass_content_of_dust_dry_aerosol_particles_due_to_dry_deposition;tendency_of_atmosphere_mass_content_of_dust_dry_aerosol_particles_due_to_dry_deposition;;;
tendency_of_atmosphere_mass_content_of_dust_dry_aerosol_particles_due_to_emission;tendency_of_atmosphere_mass_content_of_dust_dry_aerosol_particles_due_to_emission;;;
tendency_of_atmosphere_mass_content_of_dust_dry_aerosol_particles_due_to_gravitational_settling;tendency_of_atmosphere_mass_content_of_dust_dry_aerosol_particles_due_to_gravitational_settling;;;
tendency_of_atmosphere_mass_content_of_dust_dry_aerosol_particles_due_to_turbulent_deposition;tendency_of_atmosphere_mass_content_of_dust_dry_aerosol_particles_due_to_turbulent_deposition;;;
tendency_of_atmosphere_mass_content_of_dust_dry_aerosol_particles_due_to_wet_deposition;tendency_of_atmosphere_mass_content_of_dust_dry_aerosol_particles_due_to_wet_deposition;;;
tendency_of_atmosphere_mass_content_of_elemental_carbon_dry_aerosol_particles_due_to_dry_deposition;tendency_of_atmosphere_mass_content_of_elemental_carbon_dry_aerosol_particles_due_to_dry_deposition;;;
tendency_of_atmosphere_mass_content_of_elemental_carbon_dry_aerosol_particles_due_to_emission;tendency_of_atmosphere_mass_content_of_elemental_carbon_dry_aerosol_particles_due_to_emission;;;
tendency_of_atmosphere_mass_content_of_elemental_carbon_dry_aerosol_particles_due_to_emission_from_agricultural_waste_burning;tendency_of_atmosphere_mass_content_of_elemental_carbon_dry_aerosol_particles_due_to_emission_from_agricultural_waste_burning;;;
tendency_of_atmosphere_mass_content_of_elemental_carbon_dry_aerosol_particles_due_to_emission_from_energy_production_and_distribution;tendency_of_atmosphere_mass_content_of_elemental_carbon_dry_aerosol_particles_due_to_emission_from_energy_production_and_distribution;;;
tendency_of_atmosphere_mass_content_of_elemental_carbon_dry_aerosol_particles_due_to_emission_from_forest_fires;tendency_of_atmosphere_mass_content_of_elemental_carbon_dry_aerosol_particles_due_to_emission_from_forest_fires;;;
tendency_of_atmosphere_mass_content_of_elemental_carbon_dry_aerosol_particles_due_to_emission_from_industrial_processes_and_combustion;tendency_of_atmosphere_mass_content_of_elemental_carbon_dry_aerosol_particles_due_to_emission_from_industrial_processes_and_combustion;;;
tendency_of_atmosphere_mass_content_of_elemental_carbon_dry_aerosol_particles_due_to_emission_from_land_transport;tendency_of_atmosphere_mass_content_of_elemental_carbon_dry_aerosol_particles_due_to_emission_from_land_transport;;;
tendency_of_atmosphere_mass_content_of_elemental_carbon_dry_aerosol_particles_due_to_emission_from_maritime_transport;tendency_of_atmosphere_mass_content_of_elemental_carbon_dry_aerosol_particles_due_to_emission_from_maritime_transport;;;
tendency_of_atmosphere_mass_content_of_elemental_carbon_dry_aerosol_particles_due_to_emission_from_residential_and_commercial_combustion;tendency_of_atmosphere_mass_content_of_elemental_carbon_dry_aerosol_particles_due_to_emission_from_residential_and_commercial_combustion;;;
tendency_of_atmosphere_mass_content_of_elemental_carbon_dry_aerosol_particles_due_to_emission_from_savanna_and_grassland_fires;tendency_of_atmosphere_mass_content_of_elemental_carbon_dry_aerosol_particles_due_to_emission_from_savanna_and_grassland_fires;;;
