#################################################################################
#
# This file defines grib parameter identifiers for GRIB1 files. The main purpose
# of this file is to identify grib parameters according to their fields so that we
# will get unique grib identifiers for them.
#
# Notice that this file contains "default" definitions that comes with 
# the installation package. You should use another file for your own definitions
# (for example "ext/grib1_parameters.csv". Add the name of your file into the 
# "grid-files.conf" file so that the programs can find it.
#
# Fields:
#   1 Grib-id
#   2 Fields used for identification
#
#################################################################################

132;table2Version=2,indicatorOfParameter=34;
132;table2Version=160,indicatorOfParameter=132;
132;table2Version=128,indicatorOfParameter=132;
132;table2Version=170,indicatorOfParameter=132;
132;table2Version=180,indicatorOfParameter=132;
132;table2Version=190,indicatorOfParameter=132;

# Specific humidity
133;table2Version=200,indicatorOfParameter=51;
133;table2Version=1,indicatorOfParameter=51;
133;table2Version=3,indicatorOfParameter=51;
133;table2Version=2,indicatorOfParameter=51;
133;table2Version=160,indicatorOfParameter=133;
133;table2Version=128,indicatorOfParameter=133;
133;table2Version=170,indicatorOfParameter=133;
133;table2Version=180,indicatorOfParameter=133;
133;table2Version=190,indicatorOfParameter=133;

# Surface pressure
134;table2Version=200,indicatorOfParameter=1,indicatorOfTypeOfLevel=1;
134;table2Version=1,indicatorOfParameter=1,indicatorOfTypeOfLevel=1;
134;table2Version=3,indicatorOfParameter=1,indicatorOfTypeOfLevel=1;
134;table2Version=2,indicatorOfParameter=1,indicatorOfTypeOfLevel=1;
134;table2Version=160,indicatorOfParameter=134;
134;table2Version=128,indicatorOfParameter=134;
134;table2Version=162,indicatorOfParameter=52;
134;table2Version=180,indicatorOfParameter=134;
134;table2Version=190,indicatorOfParameter=134;

# Vertical velocity
135;table2Version=200,indicatorOfParameter=39;
135;table2Version=1,indicatorOfParameter=39;
135;table2Version=3,indicatorOfParameter=39;
135;table2Version=2,indicatorOfParameter=39;
135;table2Version=128,indicatorOfParameter=135;
135;table2Version=170,indicatorOfParameter=135;

# Total column water
136;table2Version=160,indicatorOfParameter=136;
136;table2Version=128,indicatorOfParameter=136;

# Total column water vapour
137;table2Version=200,indicatorOfParameter=54;
137;table2Version=128,indicatorOfParameter=137;
137;table2Version=180,indicatorOfParameter=137;

# Vorticity (relative)
138;table2Version=200,indicatorOfParameter=43;
138;table2Version=1,indicatorOfParameter=43;
138;table2Version=3,indicatorOfParameter=43;
138;table2Version=2,indicatorOfParameter=43;
138;table2Version=160,indicatorOfParameter=138;
138;table2Version=128,indicatorOfParameter=138;
138;table2Version=170,indicatorOfParameter=138;
138;table2Version=180,indicatorOfParameter=138;
138;table2Version=190,indicatorOfParameter=138;

# Soil temperature level 1
139;table2Version=128,indicatorOfParameter=139;
139;table2Version=160,indicatorOfParameter=139;
139;table2Version=170,indicatorOfParameter=139;
139;table2Version=190,indicatorOfParameter=139;

# Soil wetness level 1
140;table2Version=128,indicatorOfParameter=140;
140;table2Version=170,indicatorOfParameter=140;

# Snow depth
141;table2Version=128,indicatorOfParameter=141;
141;table2Version=170,indicatorOfParameter=141;
141;table2Version=180,indicatorOfParameter=141;

# Large-scale precipitation
142;table2Version=128,indicatorOfParameter=142;
142;table2Version=170,indicatorOfParameter=142;
142;table2Version=180,indicatorOfParameter=142;

# Convective precipitation
143;table2Version=128,indicatorOfParameter=143;
143;table2Version=170,indicatorOfParameter=143;
143;table2Version=180,indicatorOfParameter=143;

# Snowfall
144;table2Version=128,indicatorOfParameter=144;
144;table2Version=180,indicatorOfParameter=144;

# Boundary layer dissipation
145;table2Version=160,indicatorOfParameter=145;
145;table2Version=128,indicatorOfParameter=145;

# Surface sensible heat flux
146;table2Version=160,indicatorOfParameter=146;
146;table2Version=128,indicatorOfParameter=146;
146;table2Version=170,indicatorOfParameter=146;
146;table2Version=180,indicatorOfParameter=146;
146;table2Version=190,indicatorOfParameter=146;

# Surface latent heat flux
147;table2Version=160,indicatorOfParameter=147;
147;table2Version=128,indicatorOfParameter=147;
147;table2Version=170,indicatorOfParameter=147;
147;table2Version=180,indicatorOfParameter=147;
147;table2Version=190,indicatorOfParameter=147;

# Charnock
148;table2Version=128,indicatorOfParameter=148;

# Surface net radiation
149;table2Version=128,indicatorOfParameter=149;

# Top net radiation
150;table2Version=128,indicatorOfParameter=150;

# Mean sea level pressure
151;table2Version=200,indicatorOfParameter=2;
151;table2Version=1,indicatorOfParameter=2;
151;table2Version=3,indicatorOfParameter=2;
151;table2Version=2,indicatorOfParameter=2;
151;table2Version=160,indicatorOfParameter=151;
151;table2Version=128,indicatorOfParameter=151;
151;table2Version=170,indicatorOfParameter=151;
151;table2Version=180,indicatorOfParameter=151;
151;table2Version=190,indicatorOfParameter=151;

# Logarithm of surface pressure
152;table2Version=160,indicatorOfParameter=152;
152;table2Version=128,indicatorOfParameter=152;

# Short-wave heating rate
153;table2Version=128,indicatorOfParameter=153;

# Long-wave heating rate
154;table2Version=128,indicatorOfParameter=154;

# Divergence
155;table2Version=200,indicatorOfParameter=44;
155;table2Version=1,indicatorOfParameter=44;
155;table2Version=3,indicatorOfParameter=44;
155;table2Version=2,indicatorOfParameter=44;
155;table2Version=160,indicatorOfParameter=155;
155;table2Version=128,indicatorOfParameter=155;
155;table2Version=170,indicatorOfParameter=155;
155;table2Version=180,indicatorOfParameter=155;
155;table2Version=190,indicatorOfParameter=155;

# Geopotential Height
156;table2Version=200,indicatorOfParameter=7;
156;table2Version=1,indicatorOfParameter=7;
156;table2Version=3,indicatorOfParameter=7;
156;table2Version=2,indicatorOfParameter=7;
156;table2Version=128,indicatorOfParameter=156;

# Relative humidity
157;table2Version=200,indicatorOfParameter=52;
157;table2Version=1,indicatorOfParameter=52;
157;table2Version=3,indicatorOfParameter=52;
157;table2Version=2,indicatorOfParameter=52;
157;table2Version=128,indicatorOfParameter=157;
157;table2Version=170,indicatorOfParameter=157;
157;table2Version=190,indicatorOfParameter=157;

# Tendency of surface pressure
158;table2Version=160,indicatorOfParameter=158;
158;table2Version=128,indicatorOfParameter=158;

# Boundary layer height
159;table2Version=128,indicatorOfParameter=159;

# Standard deviation of orography
160;table2Version=128,indicatorOfParameter=160;

# Anisotropy of sub-gridscale orography
161;table2Version=128,indicatorOfParameter=161;

# Angle of sub-gridscale orography
162;table2Version=128,indicatorOfParameter=162;
