#################################################################################
#
# This file defines grib parameter identifiers for GRIB2 files. The main purpose
# of this file is to identify grib parameters according to their fields so that we
# will get unique grib identifiers for them.
#
# Notice that this file contains "default" definitions that comes with 
# the installation package. You should use another file for your own definitions
# (for example "ext/grib2_parameters.csv". Add the name of your file into the 
# "grid-files.conf" file so that the programs can find it.
#
# Fields:
#   1 Grib-id
#   2 Fields used for identification
#
#################################################################################


# Stream function
176;discipline=0,parameterCategory=4,parameterNumber=9,typeOfFirstFixedSurface=1,typeOfStatisticalProcessing=1;

# Surface net thermal radiation
177;discipline=0,parameterCategory=5,parameterNumber=5,typeOfFirstFixedSurface=1,typeOfStatisticalProcessing=1;

# Top net solar radiation
178;discipline=0,parameterCategory=4,parameterNumber=1,typeOfFirstFixedSurface=8,typeOfStatisticalProcessing=1;

# Top net thermal radiation
179;discipline=0,parameterCategory=5,parameterNumber=5,typeOfFirstFixedSurface=8,typeOfStatisticalProcessing=1;

# Eastward turbulent surface stress
180;discipline=0,parameterCategory=2,parameterNumber=38;

# Northward turbulent surface stress
181;discipline=0,parameterCategory=2,parameterNumber=37;

# Evaporation
182;discipline=192,parameterCategory=128,parameterNumber=182;

# Soil temperature level 3
183;discipline=192,parameterCategory=128,parameterNumber=183;

# Soil wetness level 3
184;discipline=192,parameterCategory=128,parameterNumber=184;

# Convective cloud cover
185;discipline=192,parameterCategory=128,parameterNumber=185;

# Low cloud cover
186;discipline=192,parameterCategory=128,parameterNumber=186;

# Medium cloud cover
187;discipline=192,parameterCategory=128,parameterNumber=187;

# High cloud cover
188;discipline=192,parameterCategory=128,parameterNumber=188;

# Sunshine duration
189;discipline=0,parameterCategory=6,parameterNumber=24,typeOfFirstFixedSurface=1,typeOfStatisticalProcessing=1;

# East-West component of sub-gridscale orographic variance
190;discipline=192,parameterCategory=128,parameterNumber=190;

# North-South component of sub-gridscale orographic variance
191;discipline=192,parameterCategory=128,parameterNumber=191;

# North-West/South-East component of sub-gridscale orographic variance
192;discipline=192,parameterCategory=128,parameterNumber=192;

# North-East/South-West component of sub-gridscale orographic variance
193;discipline=192,parameterCategory=128,parameterNumber=193;

# Brightness temperature
194;discipline=0,parameterCategory=4,parameterNumber=4;

# Eastward gravity wave surface stress
195;discipline=192,parameterCategory=128,parameterNumber=195;

# Northward gravity wave surface stress
196;discipline=192,parameterCategory=128,parameterNumber=196;

# Gravity wave dissipation
197;discipline=192,parameterCategory=128,parameterNumber=197;

# Skin reservoir content
198;discipline=192,parameterCategory=128,parameterNumber=198;

# Vegetation fraction
199;discipline=192,parameterCategory=128,parameterNumber=199;

# Variance of sub-gridscale orography
200;discipline=192,parameterCategory=128,parameterNumber=200;

# Maximum temperature at 2 metres since previous post-processing
201;discipline=0,parameterCategory=0,parameterNumber=0,typeOfFirstFixedSurface=103,scaledValueOfFirstFixedSurface=2,scaleFactorOfFirstFixedSurface=0,typeOfStatisticalProcessing=2,is_uerra=1;

# Minimum temperature at 2 metres since previous post-processing
202;discipline=0,parameterCategory=0,parameterNumber=0,typeOfFirstFixedSurface=103,scaledValueOfFirstFixedSurface=2,scaleFactorOfFirstFixedSurface=0,typeOfStatisticalProcessing=3,is_uerra=1;

# Ozone mass mixing ratio
203;discipline=0,parameterCategory=14,parameterNumber=1;

# Precipitation analysis weights
204;discipline=192,parameterCategory=128,parameterNumber=204;

# Runoff
205;discipline=192,parameterCategory=128,parameterNumber=205;

# Total column ozone
206;discipline=192,parameterCategory=128,parameterNumber=206;

# 10 metre wind speed
207;discipline=0,parameterCategory=2,parameterNumber=1,typeOfFirstFixedSurface=103,scaledValueOfFirstFixedSurface=10,scaleFactorOfFirstFixedSurface=0;

# Top net solar radiation, clear sky
208;discipline=192,parameterCategory=128,parameterNumber=208;

# Top net thermal radiation, clear sky
209;discipline=192,parameterCategory=128,parameterNumber=209;

# Surface net solar radiation, clear sky
210;discipline=0,parameterCategory=4,parameterNumber=11,typeOfFirstFixedSurface=1,typeOfStatisticalProcessing=1;

# Surface net thermal radiation, clear sky
211;discipline=0,parameterCategory=5,parameterNumber=6,typeOfFirstFixedSurface=1,typeOfStatisticalProcessing=1;

# TOA incident solar radiation
212;discipline=192,parameterCategory=128,parameterNumber=212;

# Vertically integrated moisture divergence
213;discipline=192,parameterCategory=128,parameterNumber=213;

# Diabatic heating by radiation
214;discipline=192,parameterCategory=128,parameterNumber=214;

# Diabatic heating by vertical diffusion
215;discipline=192,parameterCategory=128,parameterNumber=215;

# Diabatic heating by cumulus convection
216;discipline=192,parameterCategory=128,parameterNumber=216;

# Diabatic heating large-scale condensation
217;discipline=192,parameterCategory=128,parameterNumber=217;

# Vertical diffusion of zonal wind
218;discipline=192,parameterCategory=128,parameterNumber=218;

# Vertical diffusion of meridional wind
219;discipline=192,parameterCategory=128,parameterNumber=219;

# East-West gravity wave drag tendency
220;discipline=192,parameterCategory=128,parameterNumber=220;

# North-South gravity wave drag tendency
221;discipline=192,parameterCategory=128,parameterNumber=221;

# Convective tendency of zonal wind
222;discipline=192,parameterCategory=128,parameterNumber=222;

# Convective tendency of meridional wind
223;discipline=192,parameterCategory=128,parameterNumber=223;

# Vertical diffusion of humidity
224;discipline=192,parameterCategory=128,parameterNumber=224;

# Humidity tendency by cumulus convection
225;discipline=192,parameterCategory=128,parameterNumber=225;

# Humidity tendency by large-scale condensation
226;discipline=192,parameterCategory=128,parameterNumber=226;

# Tendency due to removal of negative humidity
227;discipline=192,parameterCategory=128,parameterNumber=227;

# Total precipitation
228;discipline=0,parameterCategory=1,parameterNumber=52,typeOfFirstFixedSurface=1,typeOfStatisticalProcessing=1,unitsFactor=1000;

# Instantaneous eastward turbulent surface stress
229;discipline=192,parameterCategory=128,parameterNumber=229;

# Instantaneous northward turbulent surface stress
230;discipline=192,parameterCategory=128,parameterNumber=230;

# Instantaneous surface sensible heat flux
231;discipline=192,parameterCategory=128,parameterNumber=231;

# Instantaneous moisture flux
232;discipline=192,parameterCategory=128,parameterNumber=232;

# Apparent surface humidity
233;discipline=192,parameterCategory=128,parameterNumber=233;

# Logarithm of surface roughness length for heat
234;discipline=192,parameterCategory=128,parameterNumber=234;

# Skin temperature
235;discipline=0,parameterCategory=0,parameterNumber=17,typeOfFirstFixedSurface=1;

# Soil temperature level 4
236;discipline=192,parameterCategory=128,parameterNumber=236;

# Soil wetness level 4
237;discipline=192,parameterCategory=128,parameterNumber=237;

# Temperature of snow layer
238;discipline=2,parameterCategory=3,parameterNumber=28;

# Convective snowfall
239;discipline=192,parameterCategory=128,parameterNumber=239;

# Large-scale snowfall
240;discipline=192,parameterCategory=128,parameterNumber=240;

# Accumulated cloud fraction tendency
241;discipline=192,parameterCategory=128,parameterNumber=241;

# Accumulated liquid water tendency
242;discipline=192,parameterCategory=128,parameterNumber=242;

# Forecast albedo
243;discipline=192,parameterCategory=128,parameterNumber=243;

# Forecast surface roughness
244;discipline=192,parameterCategory=128,parameterNumber=244;

# Forecast logarithm of surface roughness for heat
245;discipline=192,parameterCategory=128,parameterNumber=245;

# Specific cloud liquid water content
246;discipline=0,parameterCategory=1,parameterNumber=83;

# Specific cloud ice water content
247;discipline=0,parameterCategory=1,parameterNumber=84;

# Fraction of cloud cover
248;discipline=0,parameterCategory=6,parameterNumber=32;

# Accumulated ice water tendency
249;discipline=192,parameterCategory=128,parameterNumber=249;

# Ice age
250;discipline=192,parameterCategory=128,parameterNumber=250;

# Adiabatic tendency of temperature
251;discipline=192,parameterCategory=128,parameterNumber=251;

# Adiabatic tendency of humidity
252;discipline=192,parameterCategory=128,parameterNumber=252;

# Adiabatic tendency of zonal wind
253;discipline=192,parameterCategory=128,parameterNumber=253;

# Adiabatic tendency of meridional wind
254;discipline=192,parameterCategory=128,parameterNumber=254;

# Indicates a missing value

# Pressure tendency
3003;discipline=0,parameterCategory=3,parameterNumber=2;

# ICAO Standard Atmosphere reference height
3005;discipline=0,parameterCategory=3,parameterNumber=3;

# Geometrical height
3008;discipline=0,parameterCategory=3,parameterNumber=6;

# Standard deviation of height
3009;discipline=0,parameterCategory=3,parameterNumber=7;

# Virtual potential temperature
3012;discipline=0,parameterCategory=0,parameterNumber=15;

# Pseudo-adiabatic potential temperature
3014;discipline=0,parameterCategory=0,parameterNumber=3;

# Maximum temperature
3015;discipline=0,parameterCategory=0,parameterNumber=4;

# Minimum temperature
3016;discipline=0,parameterCategory=0,parameterNumber=5;

# Dew point temperature
3017;discipline=0,parameterCategory=0,parameterNumber=6;

# Dew point depression (or deficit)

# Lapse rate
3019;discipline=0,parameterCategory=0,parameterNumber=8;

# Visibility
3020;discipline=0,parameterCategory=19,parameterNumber=0;

# Radar spectra (1)
3021;discipline=0,parameterCategory=15,parameterNumber=6;

# Radar spectra (2)
3022;discipline=0,parameterCategory=15,parameterNumber=7;

# Radar spectra (3)
3023;discipline=0,parameterCategory=15,parameterNumber=8;

# Parcel lifted index (to 500 hPa)
3024;discipline=0,parameterCategory=7,parameterNumber=0;

# Temperature anomaly
3025;discipline=0,parameterCategory=0,parameterNumber=9;

# Pressure anomaly
3026;discipline=0,parameterCategory=3,parameterNumber=8;

# Geopotential height anomaly
3027;discipline=0,parameterCategory=3,parameterNumber=9;

# Wave spectra (1)
3028;discipline=10,parameterCategory=0,parameterNumber=0;

# Wave spectra (2)
3029;discipline=10,parameterCategory=0,parameterNumber=1;

# Wave spectra (3)
3030;discipline=10,parameterCategory=0,parameterNumber=2;

# Wind direction
3031;discipline=0,parameterCategory=2,parameterNumber=0;

# Montgomery stream Function
3037;discipline=0,parameterCategory=2,parameterNumber=6;

# Sigma coordinate vertical velocity
3038;discipline=0,parameterCategory=2,parameterNumber=7;

